created_at,mentionee,mentioner,retweet,category,category_mentionee,text
2021-11-22,HuXijin_GT,BarrettYouTube,replied_to,Neither,Media,@mariocavolo @StephenMcDonell @mike_mazza @washingtonpost @nytimes @ChinaDaily @CGTNOfficial @XHNews @GlobalTimesBiz @PDChina @WangGuanBeijing @HuXijin_GT @georgegalloway @thouse_opinions This is so true...she is just being used as a pawn in the anti China narrative of the west.. next week they will have moved onto another story for their anti China narrative..
2021-06-18,HuXijin_GT,BarrettYouTube,retweeted,Neither,Media,"She is chief designer of China’s Long March-2F rocket, an ethnic minority, a Party member, an academician, and her name is Rong Yi, which literally means “easy” in Chinese! https://t.co/xwYkajewRs"
2021-06-11,HuXijin_GT,BarrettYouTube,retweeted,Neither,Media,"You're taking the West's self-portraits of concentration camps and prisons and passing them off as China's. I used to think you were independent, now I got it, you’re obviously a puppet organization controlled by Washington and London. https://t.co/8J2grryRA5"
2021-11-10,globaltimesnews,BarrettYouTube,retweeted,Neither,Media,"Huh, Biden must have forgotten to mention this.

(Infographic by @globaltimesnews) https://t.co/oVhfGMiGEh"
2021-09-24,globaltimesnews,BarrettYouTube,retweeted,Neither,Media,"Huawei has received #US approval to buy some low-end auto chips that serve its auto unit, rotating chairman Eric Xu said on Fri, while admitting that the US chip cut still poses challenges for its smartphone businesses, making its #5G handsets unavailable in the market now. https://t.co/RugOPHc9ud"
2021-01-03,chenweihua,BarrettYouTube,replied_to,Neither,Media,@randall1uk @chenweihua @Nigel_Farage That train crash was 10 years ago.. most train systems in most countries have had crashes at one time or another... What's your point ?
2022-02-25,chenweihua,BarrettYouTube,replied_to,Neither,Media,@McardleCurt @DanielDumbrill @Jerry_grey2002 @MrJerryGoode @Jingjing_Li @brian_berletic @thecyrusjanssen @bimbocommunist @chenweihua @jwickers @WooJayanne @fivefeathers_ @EbrahimHashem @LunaOi_VN @TheHuaTaiji @realsteelmuslim @RnaudBertrand @shaunrein @catcontentonly Voted.
2021-12-07,chenweihua,BarrettYouTube,retweeted,Neither,Media,@vonderleyen @POTUS The fact that you have to convince the world that democracy can deliver means that democracy can’t deliver now. Otherwise you don’t have to say it. Does LeBron James need to hold a meeting to tell the world he is a good player or Warren Buffett say to the world he is rich? No.
2021-09-18,chenweihua,BarrettYouTube,replied_to,Neither,Media,@Fio_edwards @chenweihua @NoColdWar @NCWBritain Apologies @Fio_edwards I misread your tweet .
2021-09-18,chenweihua,BarrettYouTube,replied_to,Neither,Media,"@Fio_edwards @chenweihua @NoColdWar @NCWBritain Okay Fiona, can you outline this ""dangerous threat to world peace"" you are talking about, from China I suspect... As from where I sit it's not China that is the threat. You must be blind.."
2021-06-05,chenweihua,BarrettYouTube,retweeted,Neither,Media,@SecYellen But G7 doesn’t represent the world of today.
2021-05-29,chenweihua,BarrettYouTube,retweeted,Neither,Media,"@serpentza @MarcioLeonardo0 @bayareas415 @BarrettYouTube @tclementsuk @Theo_Fletcher_1 @Funnytimez2 @JaYoeLife @Maotset90278228 @laowhy86 @Jerry_grey2002 @Jingjing_Li @NathanRichHGDW @chenweihua @MadamMiaow @MaitreyaBhakal @Sabina_91521 @Mihlii1 @GundanSayer What Winston did here is important for everyone to recognize. Not only did I demonstrate Winston's incompetence, we now see his deliberate malicious intent, still promoting a video he knows full well is critically flawed. Keep this in mind when looking at him as a China ""expert""."
2021-05-25,chenweihua,BarrettYouTube,replied_to,Neither,Media,"@JaYoeLife @tclementsuk @Funnytimez2 @chenweihua @MadamMiaow @nomad3517 @Yeah43260921 @serpentza @Theo_Fletcher_1 @DanielDumbrill @Maotset90278228 @laowhy86 @Jerry_grey2002 @bayareas415 @Jingjing_Li @NathanRichHGDW @MaitreyaBhakal @Sabina_91521 @Mihlii1 @GundanSayer Yep, that's right, so I know a thing or two about it."
2021-05-25,chenweihua,BarrettYouTube,replied_to,Neither,Media,"@tclementsuk @Funnytimez2 @chenweihua @MadamMiaow @nomad3517 @Yeah43260921 @serpentza @Theo_Fletcher_1 @JaYoeLife @DanielDumbrill @Maotset90278228 @laowhy86 @Jerry_grey2002 @bayareas415 @Jingjing_Li @NathanRichHGDW @MaitreyaBhakal @Sabina_91521 @Mihlii1 @GundanSayer I live in Shenzhen, a city where all buses and taxi are electric, and many of the private cars on the road are too.. I would suggest China has more green energy projects going on anywhere in the world."
2021-05-25,chenweihua,BarrettYouTube,replied_to,Neither,Media,"@tclementsuk @Funnytimez2 @chenweihua @MadamMiaow @nomad3517 @Yeah43260921 @serpentza @Theo_Fletcher_1 @JaYoeLife @DanielDumbrill @Maotset90278228 @laowhy86 @Jerry_grey2002 @bayareas415 @Jingjing_Li @NathanRichHGDW @MaitreyaBhakal @Sabina_91521 @Mihlii1 @GundanSayer This tweet shows you have little knowledge of this situation, on a per capita basis China is much lower than the US, UK and others , also factor in that the west shipped all it's manufacturing to China too."
2021-05-24,chenweihua,BarrettYouTube,replied_to,Neither,Media,"@tclementsuk @bayareas415 @serpentza @Theo_Fletcher_1 @Funnytimez2 @JaYoeLife @DanielDumbrill @Maotset90278228 @laowhy86 @Jerry_grey2002 @Jingjing_Li @NathanRichHGDW @chenweihua @MadamMiaow @MaitreyaBhakal @Sabina_91521 @Mihlii1 @GundanSayer Tom, if you are comparing China in 2021 with Hitler and the Nazi's, then you are either drinking the coolaid or are seriously deluded."
2021-05-24,chenweihua,BarrettYouTube,replied_to,Neither,Media,"@tclementsuk @serpentza @Theo_Fletcher_1 @Funnytimez2 @JaYoeLife @DanielDumbrill @Maotset90278228 @laowhy86 @Jerry_grey2002 @bayareas415 @Jingjing_Li @NathanRichHGDW @chenweihua @MadamMiaow @MaitreyaBhakal @Sabina_91521 @Mihlii1 @GundanSayer You obviously think that all Chinese, 1.4 billion of them are brainwashed. Seems you have a new friend in @serpentza he likes almost every tweet you make.."
2021-05-24,chenweihua,BarrettYouTube,replied_to,Neither,Media,@bayareas415 @serpentza @tclementsuk @Theo_Fletcher_1 @Funnytimez2 @JaYoeLife @DanielDumbrill @Maotset90278228 @laowhy86 @Jerry_grey2002 @Jingjing_Li @NathanRichHGDW @chenweihua @MadamMiaow @MaitreyaBhakal @Sabina_91521 @Mihlii1 @GundanSayer Oh dear @serpentza wrong again.
2021-05-24,chenweihua,BarrettYouTube,replied_to,Neither,Media,@serpentza @tclementsuk @Theo_Fletcher_1 @Funnytimez2 @JaYoeLife @DanielDumbrill @Maotset90278228 @laowhy86 @Jerry_grey2002 @bayareas415 @Jingjing_Li @NathanRichHGDW @chenweihua @MadamMiaow @MaitreyaBhakal @Sabina_91521 @Mihlii1 @GundanSayer Actually is was a long term study carried out by Harvard university.. I think they know a thing or two about conducting accurate research...
2021-05-24,chenweihua,BarrettYouTube,replied_to,Neither,Media,"@tclementsuk @Theo_Fletcher_1 @Funnytimez2 @serpentza @JaYoeLife @DanielDumbrill @Maotset90278228 @laowhy86 @Jerry_grey2002 @bayareas415 @Jingjing_Li @NathanRichHGDW @chenweihua @MadamMiaow @MaitreyaBhakal @Sabina_91521 @Mihlii1 @GundanSayer Why can't people like you accept that China has a different system, different to western democracy, which works very well for them. Their govt has a much higher approval rating from its citizens than any western govt could hope for.."
2021-05-24,chenweihua,BarrettYouTube,replied_to,Neither,Media,"@tclementsuk @Theo_Fletcher_1 @Funnytimez2 @serpentza @JaYoeLife @DanielDumbrill @Maotset90278228 @laowhy86 @Jerry_grey2002 @bayareas415 @Jingjing_Li @NathanRichHGDW @chenweihua @MadamMiaow @MaitreyaBhakal @Sabina_91521 @Mihlii1 @GundanSayer Well that's because I have an open mind, it seems you do not... I look at facts, I do research, I talk and listen to people, I travel to places, that's how I form my views."
2021-05-24,chenweihua,BarrettYouTube,replied_to,Neither,Media,"@tclementsuk @Theo_Fletcher_1 @Funnytimez2 @serpentza @JaYoeLife @DanielDumbrill @Maotset90278228 @laowhy86 @Jerry_grey2002 @bayareas415 @Jingjing_Li @NathanRichHGDW @chenweihua @MadamMiaow @MaitreyaBhakal @Sabina_91521 @Mihlii1 @GundanSayer Strange that you make the assumption that we are being paid to say something just because it does not line up with your thinking. Everything we put out is our own opinion and / or viewpoint, we stand by what we say.."
2021-05-23,chenweihua,BarrettYouTube,replied_to,Neither,Media,@serpentza @JaYoeLife @Theo_Fletcher_1 @DanielDumbrill @Maotset90278228 @laowhy86 @Jerry_grey2002 @bayareas415 @Jingjing_Li @NathanRichHGDW @chenweihua @MadamMiaow @MaitreyaBhakal @Sabina_91521 @Mihlii1 @GundanSayer He becomes more unhinged and desperate by the day...
2021-05-23,chenweihua,BarrettYouTube,replied_to,Neither,Media,"@Theo_Fletcher_1 @serpentza @DanielDumbrill @JaYoeLife @Maotset90278228 @laowhy86 @Jerry_grey2002 @bayareas415 @Jingjing_Li @NathanRichHGDW @chenweihua @MadamMiaow @MaitreyaBhakal @Sabina_91521 @Mihlii1 @GundanSayer Wow, what a fool..."
2021-04-15,chenweihua,BarrettYouTube,replied_to,Neither,Media,"@friddleleo @chenweihua Even the UK prime minister at the time, Tony Blair, after years of enquiry could not bring himself to make a full apology..The thing is, at the time even I believed what I was being told by MSM and British polititions.."
2021-04-15,chenweihua,BarrettYouTube,replied_to,Neither,Media,"@chenweihua My opinion is, all the US have acheived is to destabilize the region, fueled more terrorism, and killed hundreds of thousands, all in the name of USA's so called democracy.. do we really want a nation like this defining the rules for the world.  No thank you..."
2021-04-04,chenweihua,BarrettYouTube,replied_to,Neither,Media,"@legendary_us @chenweihua I guess whatever China says / does, it will never be enough to convince people who's mind is already made up."
2021-03-27,chenweihua,BarrettYouTube,retweeted,Neither,Media,"#BREAKING
China's MoFA announces sanctions on certain individuals and entities in the US and Canada on Xinjiang issues.

Those individuals and entities are forbidden to enter China, Hong Kong, Macau and have transactions with Chinese citizens.
@Tom_Fowdy @chenweihua https://t.co/5ZHOj8xNa6"
2021-09-09,zlj517,BarrettYouTube,replied_to,Neither,Diplomat,"@zlj517 Oli visited the place, you can see the full video here :

https://t.co/SKENU8XUR0"
2021-05-20,zlj517,BarrettYouTube,replied_to,Neither,Diplomat,@XinjiangGuli @zlj517 Winston will attack anyone who does not agree with his narrative.
2022-01-15,ChinaEUMission,BarrettYouTube,replied_to,Neither,Diplomat,"@ChinaEUMission I created a short video on this topic contains Vince Cables full speech. Video is around 4 minutes long 

#Huawei #5G

https://t.co/pPfcFXMxSM"
2021-11-22,PDChina,BarrettYouTube,replied_to,Neither,Media,@mariocavolo @StephenMcDonell @mike_mazza @washingtonpost @nytimes @ChinaDaily @CGTNOfficial @XHNews @GlobalTimesBiz @PDChina @WangGuanBeijing @HuXijin_GT @georgegalloway @thouse_opinions This is so true...she is just being used as a pawn in the anti China narrative of the west.. next week they will have moved onto another story for their anti China narrative..
2022-02-28,shen_shiwei,BarrettYouTube,retweeted,Neither,Media,Update via @shen_shiwei for Chinese citizens currently in Ukraine looking for a way home 👇 Please share this information with anyone who may need it. https://t.co/hNabpmEoG5
2020-09-29,XHNews,BarrettYouTube,retweeted,Neither,Media,"After decades of afforestation, stretches of deserts in Inner Mongolia, China have turned green with thriving trees and luxurious grass https://t.co/nt2iHAqyLW"
2020-07-08,XHNews,BarrettYouTube,retweeted,Neither,Media,"NW China's Xinjiang Uygur Autonomous Region transmitted 43.9 billion kWh of electricity in the first half of 2020, up 53.9 percent year on year https://t.co/daZGZrz12o https://t.co/8rUffsBe7x"
2020-06-21,XHNews,BarrettYouTube,retweeted,Neither,Media,"Beijing doubles daily nucleic acid testing capacity to over 230,000 https://t.co/fuC2bVR9wS https://t.co/yeetjxjAut"
2021-11-22,XHNews,BarrettYouTube,replied_to,Neither,Media,@mariocavolo @StephenMcDonell @mike_mazza @washingtonpost @nytimes @ChinaDaily @CGTNOfficial @XHNews @GlobalTimesBiz @PDChina @WangGuanBeijing @HuXijin_GT @georgegalloway @thouse_opinions This is so true...she is just being used as a pawn in the anti China narrative of the west.. next week they will have moved onto another story for their anti China narrative..
2021-07-01,XHNews,BarrettYouTube,replied_to,Neither,Media,@TheKuklands @elonmusk @XHNews You obviously have no idea what you are talking about.
2021-07-01,XHNews,BarrettYouTube,replied_to,Neither,Media,@Trojangoddess @JulianSong7 @elonmusk @XHNews @WholeMarsBlog @Kristennetten @Beniko26020660 You have no idea at all what you are talking about.
2021-07-01,XHNews,BarrettYouTube,retweeted,Neither,Media,"#XiJinping: The future belongs to the young people, and the hopes also rest with them https://t.co/LwJh5HffrK #CPC100Years https://t.co/XzRJ4RNLrj"
2021-04-02,XHNews,BarrettYouTube,replied_to,Neither,Media,@Jerry_grey2002 @XHNews Thats a very interesting find Jerry...
2022-01-13,MFA_China,BarrettYouTube,retweeted,Neither,Diplomat,"If there exists a detention camp holding Muslims anywhere in the world, #GuantanamoBay  is it. https://t.co/kMIr2U9nLe"
2022-01-07,MFA_China,BarrettYouTube,replied_to,Neither,Diplomat,@GlobalBenchmark @MFA_China They don't...
2020-07-14,Echinanews,BarrettYouTube,retweeted,Neither,Media,"YouTubers @BarrettYouTube has made their first visit to Chongqing. They shared the city's natural wonders, cultural landscapes, and new urban features with their fans. https://t.co/UVivLKhLrk"
2022-03-08,SpokespersonCHN,BarrettYouTube,retweeted,Neither,Diplomat,"The real goal of the US Indo-Pacific strategy is to establish an Indo-Pacific version of NATO. It seeks to maintain US-led system of hegemony, undermine ASEAN-centered regional cooperation architecture, and compromise the overall &amp; long-term interests of countries in the region. https://t.co/xmdxsTbQu4"
2021-09-17,SpokespersonCHN,BarrettYouTube,retweeted,Neither,Diplomat,"#Taikonauts coming out!
Welcome home, heroes! https://t.co/7sGZEPeuqg"
2021-07-06,SpokespersonCHN,BarrettYouTube,retweeted,Neither,Diplomat,"Today’s China is no longer the same country of one hundred years ago. No individual and no force should underestimate the firm determination and strong capacity of the Chinese people to uphold the country’s sovereignty, security and development interests."
2021-05-14,SpokespersonCHN,BarrettYouTube,replied_to,Neither,Diplomat,@Riku78547563 @SpokespersonCHN You obviously do not understand how Govt works in China..
2021-05-14,SpokespersonCHN,BarrettYouTube,replied_to,Neither,Diplomat,"@SpokespersonCHN Looking forward to visiting Xinjiang, If everything works out Oli and I will be on our way to Urumqi on the 24th May for around 10 days.."
2021-05-07,SpokespersonCHN,BarrettYouTube,retweeted,Neither,Diplomat,"The #US is the country that killed the largest number of Muslims in the world. WHY is it now so obsessed with ""caring about"" Muslims in #China, instead of the tens of thousands of Muslims it killed in #Iraq, #Syria and #Afghanistan?"
2022-03-08,CGTNOfficial,BarrettYouTube,replied_to,Neither,Media,"@CGTNOfficial My take on the situation and how it will affect the global economy:

https://t.co/kKRmQqWsmi"
2022-03-04,CGTNOfficial,BarrettYouTube,replied_to,Neither,Media,@CGTNOfficial Germany won't be in second place for much longer..
2022-03-02,CGTNOfficial,BarrettYouTube,replied_to,Neither,Media,"@CGTNOfficial This is good news, however is it aid, or a loan?"
2021-11-22,CGTNOfficial,BarrettYouTube,replied_to,Neither,Media,@mariocavolo @StephenMcDonell @mike_mazza @washingtonpost @nytimes @ChinaDaily @CGTNOfficial @XHNews @GlobalTimesBiz @PDChina @WangGuanBeijing @HuXijin_GT @georgegalloway @thouse_opinions This is so true...she is just being used as a pawn in the anti China narrative of the west.. next week they will have moved onto another story for their anti China narrative..
2021-10-20,CGTNOfficial,BarrettYouTube,replied_to,Neither,Media,@CarlZha @WangGuanBeijing @CGTNOfficial Great...
2021-09-15,CGTNOfficial,BarrettYouTube,replied_to,Neither,Media,"@CGTNOfficial Wow the USA have done such a great job, LOL, and now they just make matters worse by holding all of the Afghan Govt's money, and offer 64 million dollars in aid, why don't they just let them have their own money back."
2021-04-18,CGTNOfficial,BarrettYouTube,original,Neither,Media,'Historic breakthrough... The USA are forcing China to develop faster with their tech sanctions.. https://t.co/7QSkJjJFSS via @cgtnofficial
2021-03-10,CGTNOfficial,BarrettYouTube,replied_to,Neither,Media,@SpiritofHo @CGTNOfficial Congratulations Danny
2021-02-13,CGTNOfficial,BarrettYouTube,replied_to,Neither,Media,@CGTNOfficial Really Beautiful to see this..
2021-01-22,CGTNOfficial,BarrettYouTube,original,Neither,Media,"Some technical issues on the live @CGTNOfficial interview.. but it will be broadcasted tonight at 21:30 Beijing time.

Host @LiuXininBeijing was addressing the accusations made by @thetimes.

We'll post a link once it's out."
2020-05-17,CGTNOfficial,BarrettYouTube,retweeted,Neither,Media,"#China exported #COVID19 supplies worth 134.4 billion yuan (18.92 billion U.S. dollars) between March 1 and May 16, official data showed Sunday:

- 50.9 billion masks
- 216 million protective suits
- 81.03 million pairs of goggles
- 162 million test kits
- 72,700 ventilators https://t.co/4ie8SoDit7"
2021-06-07,ChinaDaily,Noel_Calibre,retweeted,Neither,Media,Thank you @ChinaDaily for spreading the work I do. https://t.co/WOzXphxL3Z
